id,un_id,title,site,repeats
497,00641,Green Business And Csr On Smes Of The Commercial Sector,,1
498,00643,Slash Water Use,,1
499,00645,Cut Energy,,1
500,00647,Reject Toxics,,1
501,00649,"Energy, Climate And Social Development",,1
502,00651,Sustainable Agriculture Programme,,1
503,00653,Pandg; 2020 Sustainability Goals - Products,,1
504,00655,Pandg; 2020 Sustainability Goals - Operations,,1
505,00657,Pandg; 2012 Sustainability Goals,,1
506,00659,Vhi - Africa Technical Research Centre (Vhi-Atrc),,1
507,00661,Refill Not Landfill,,1
508,00663,Philips Sustainability Commitment,,1
509,00665,Access To Energy For Development,,1
510,00667,Bipbop Access To Energy,,1
511,00675,Sk'S Partnership With Ungc Towards The Development Of Global Action Hub For Social Enterprises,,1
512,00677,Saintrong Growth Of Environmental Portfolio,,1
513,00679,Reducing Dgb Financial Group'S Co2 Emissions,,1
514,00681,Reduction Of Greenhouse Gas Emissions,,1
515,00683,Construction Of A Biomass-To-Energy Powerplant,,1
516,00687,Sustainability Management,,1
517,00689,2030 Palette,,1
518,00691,Global Green Commitment,,1
519,00693,Disaster Relief And Emergencies: Framework For Enhanced Capacity,,1
520,00695,Alternatives To Natural Forest Sourced Fiber,,1
521,00697,Driving Sustainability For Additional Value With Forest Solutions And Ecosystem Services,,1
522,00699,Determining The Business Value Of Ecosystem Services In Brazil,,1
523,00701,Restoration Of The American Chestnut To Central Appalachian Forests,,1
524,00703,Water Funds Investment In Brazil,,1
525,00705,Enterprise Rent-A-Car 50 Million Tree Pledge,,1
526,00707,"Pioneering A Sustainable Business Model To Protect Forests, Produce Food And Deliver Clean Energy",,1
527,00711,Catalyzing Industry To Rebuild World Fisheries,,1
528,00713,Investing In Natural Solutions,,1
529,00715,The Amazon'S Juma Reserve; The Sustainable Development Of Fairfield By Marriott Hotels In Brazil,,1
530,00717,Multi-Stakeholder Public-Private Partnership Programme,,1
531,00719,Education For Energy Savings,,1
532,00721,Embraco: Innovation Towards Energy Efficiency,,1
533,00723,Protecting Ecosystems And Brand Integrity: Scaling Up PatagoniaS Commitment To The Bluesign® Standard,,1
534,00725,Protecting Natural Infrastructure Through E-Waste Stewardship,,1
535,00727,Introducing Innovative Products Using Sustainable Flax Fiber,,1
536,00729,Rewarding Low-Impact Forest Management By Valuing Carbon Benefits,,1
537,00731,Powering The Possible For The Environment,,1
538,00733,Natlab;The Natural Infrastructure Innovative Financing Lab,,1
539,00735,Red De Mueblistas En Latinoamerica,,1
540,00737,2020 Targets Of The Africa-Eu Energy Partnership (Aeep),,1
541,00739,Total Access To Solar,,1
542,00741,Reduction Of 30% In Energy Consumption In Networks Per Equivalent Access By 2015,,1
543,00743,Cooperative Of Development Practitioners Providing Access To Clean Technologies To Poor Populations,,1
544,00745,Skanska'S Journey To Deep Green,,1
545,00747,Juccce: Increase Financing Options For Clean Energy Projects,,1
546,00749,Social Development A Continued Commitment To Advance The Human Rights And Anti-Corruption Principles Of The Global Compact,,1
547,00751,Global Voluntary Corporate Goals,,1
548,00753,Continued Advocacy In Anti-Corruption And Climate Change,,1
549,00755,Kpmg Is Committed To Advancing The Mission Of Students In Free Enterprise,,1
550,00757,Awareness Raising Of Renewable Energy Technologies In Tanzania,,1
551,00759,Vision 20/30 - Partnership For Island Economies,,1
552,00761,"Social Development, Sustainable Value Chain Processes, Economic Empowerment Of Women",,1
553,00763,Increase Aid Green'S Indirect Carbon Credit,,1
554,00765,The Village And The Earth,,1
555,00767,Sustainable Business Commitments,,1
556,00769,Eni'S Internal Actions On Anti-Corruption Regulations And Training And External Actions On The Fig,,1
557,00771,Sme-Csr Initiative: Global Compact Network Spain Effort Towards The Promotion Of Csr Among A Total Of 1000 Smes,,1
558,00773,Gdf Suez Rassembleurs D'Energies,,1
559,00775,Increase Energy Efficiency Activities,,1
560,00777,Implement Biodiversity Action Plans,,1
561,00779,Promote Gender Equality At All Levels,,1
562,00781,Mainstream Sustainable Development Criterias In All Business Development Projects,,1
563,00783,Basf Food Fortification Initiative,,1
564,00785,Integrated Approach To Sustainability,,1
565,00787,Qualification Of Municipal Servers,,1
566,00789,Interective State Secretary Of Urban Development,,1
567,00791,Digital Citizenship,,1
568,00793,Defense And Engagement In Public Policy Through Parliamentary Agenda And Ebdrs,,1
569,00795,"Sustainable Food Production In Model Farms, India",,1
570,00797,Household Irrigation For Food In Ethiopia,,1
571,00799,Food Security For Smallholders In Brazil,,1
572,00801,Business Contributions To The Promotion Of A Green And Inclusive Economy,,1
573,00803,Reducing Ghg Emissions,,1
574,00805,Increasing Take Back Volume,,1
575,00807,Carbon Neutrality,,1
576,00809,Clp'S Climate Vision 2050,,1
577,00811,Robust Policy And Regulatory Design Support,,1
578,00813,Investment In Research And Innovation To Help Enable The Transition To A Sustainable Future,,1
579,"00815, 00817, 00819, 00821, 00823, 00825, 00827, 00829",Optimise The Waste Recovery And Recycling Rate,,1
580,00831,Reduction In Fossil Fuel Use,,1
581,00833,Icts For Sustainable Energy (Isep),,1
582,00835,Mitigation Of Climate Change Through Value Chain,,1
583,00837,Eni'S Green Chemistry,,1
584,00839,South African Elecrification Programme,,1
585,00841,Eskom'S Internal Energy Efficiency Programme,,1
586,00843,Eskom'S Large Scale Renewable Energy Programme,,1
587,00845,Reducing Carbon And Flaring Intensity: Expanding Access To Modern Energy Services,,1
588,00847,"$50 Billion, 10 Year, Environmental Business Initiative",,1
589,00849,Reduce Co2 Emissions Per Ton Of Cementitious Materials Compared To 2006 Levels.,,1
590,00851,Use Of Alternative Fuels,,1
591,00853,Improve Educational Infrastructure,,1
592,00855,Deutsche Post Dhl Enhances The Protection Of Biodiversity,,1
593,00857,Improve Food Security And Sustainable Agriculture,,1
594,00859,Green And Low-Carbon Development,,1
595,00861,Whole Village Solar Development Model,,1
596,00863,Metsa Group Is Committed To Building A Sustainable Future Based On Bio-Economy,,1
597,00865,"Itc Will Continue To Be Carbon, Water And Waste Recycling Positive Despite Its Fast Paced Growth",,1
598,00867,Communicate,,1
599,00869,"Deloitte Uk, Our Green Journey",,1
600,00873,Towards 100% Sustainable Materials,,1
601,00877,Co2 Reduction In Steelmaking,,1
602,00879,Safety Improvement,,1
603,00881,Sustainable Energy Initiative (Sei) Phase 3,,1
604,00883,Water For The World,,1
605,00885,Improve Occupational Health,,1
606,00887,Advance Workforce Diversity,,1
607,00889,Sustainable Water And Energy Finance Trade Able Commodities,,1
608,00891,Pomegranate Arils Project,,1
609,00893,Sustainable Finance In The Middle East,,1
610,00895,Commitment Letter Of Igea'S Promoting On Wind Power Industry,,1
611,00897,Chevron'S $50 Million Commitment To Improve Living Standards In The Niger Delta,,1
612,00899,Sustainability Promotion,,1
613,00901,Un Se4All Baseline Report And Design Of Tracking Framework,,1
614,00903,Support Energy Efficient Cities,,1
615,00905,Global Geothermal Development Program,,1
616,00907,Support Clean Cooking Agenda,,1
617,00909,Provide Risk Mitigation For Clean Energy,,1
618,00911,Technical Assistance - Universal Access,,1
619,00913,The Partnership Will Scale Up In Order To Accelerate Gas Flaring Reduction By Expanding Gas Markets And Increasing Access To Electricity And Cleaner Cooking Fuels With Gas That Is Currently Flared.,,1
620,00917,Meso-Scale Mapping Of Renewable Energy Sources,,1
621,00919,Expand Off-Grid Access Programs,,1
622,00921,Supporting Renewable Energy Procurement,,1
623,00923,Socially Responsible Investing Platform,,1
624,00925,Dynamic Tidal Power,,1
625,00927,A 360-Degree Approach To Tackling Climate Change,,1
626,00931,2011 To 2020 Co2 Stabilization Commitment,,1
627,00935,"Enabling Impoverished Rural And Urban Families To Gain Access To Affordable, Sustainable Energy",,1
628,00937,New Mobility Initiative (Mobility 2.0),,1
629,00939,Smart Power For Environmentally Sound Economic Development (Speed),,1
630,00941,Wbcsd Access To Energy Initiative - International,,1
631,00943,Energy Efficiency In Buildings (Eeb 2.0),,1
632,00945,Assessement Of Country Energy And Climate Policies,,1
633,00947,Iac To Enable Global Replication Of Innovative Ethical Fashion Initiative Inclusive Business Models,,1
634,00949,Powering Agriculture: An Energy Grand Challenge For Development,Global,1
635,00951,"Itc Ethical Fashion Initiative, Instituto-E, Carmina Campus Network For Product Development With The Associacao Nacional Dos Carroceiros E Catadores De Materiais Reciclaveis (Ancat) Brazil And Their Large Network Of Micrproducers.",,1
636,00953,Water Management In Water Stressed Areas,,1
637,00955,Investment In Wwf Water Balance Programme,,1
638,00959; 00957,Reduction In Water Usage,,1
639,00961,Water Stewardship Goals,,1
640,00963,Phase Out Of Inefficient Incandescent Lamps,,1
641,00965,Achieving More With Less,,1
642,00967,Increasing Local Sourcing In Africa,,1
643,00969,Reducing On-Site Fossil Fuel Emissions,,1
644,00971,Improving The Water Efficiency Of Our Operations,,1
645,00973,Reduction Of Greenhouse Gas Emission And Promotion Of Recycle,,1
646,00975,Mass-Production Of Affordable Electric Vehicles,,1
647,00977,Natural Resources And Quarries,,1
648,00979,Advocate And Recruit Signatories To The Principles For Sustainable Insurance,,1
649,00983,Scaling Up Access To Energy And Renewables In Africa,,1
650,00985,Microgaz Commitment To The Un Sustainable Energy For All Initiative,,1
651,00987,Drive Corporate Investment In Renewable Energy,,1
652,00989,Programme For Infrastructure Development In Africa (Pida),,1
653,00991,Renewable Energy And Energy Efficiency Deployment,,1
654,00993,Lighting A Billion Lives,,1
655,00995,Best Practice Policies For Sustainable Energy For All,,1
656,00997,Reduce Global Gas Flaring,,1
657,00999,Global Lighting And Energy Access Partnership (Global Leap),,1
658,01001,The Clean Energy Solutions Center,,1
659,01003,Super-Efficient Equipment And Appliance Deployment (Sead),,1
660,01005,Global Solar And Wind Atlas Initiative,,1
661,01007,Irena'S Initiative On Renewables And Islands,,1
662,01009,Irena'S Activities On Renewables In Cities,,1
663,01013,Irena'S Renewable Energy Learning Partnership,,1
664,01014,Irena/Adfd Financial Initiative,,1
665,01015,Irena'S Renewable Energy Planning Activities,,1
666,01016,Renewables Readiness Assessment,,1
667,01017,Renewable Energy For Femsa In Mexico,,1
668,01018,Eco-Efficiency Improvement,,1
669,01019,Sustainable Energy For All Program Office Support And Energy Access Initiative,,1
670,01020,Developing A Sustainable Management System,,1
671,01021,"Electrification Roadmap For South Africa, Africa And Developing Countries",,1
672,01022,"Building Solutions, Reducing Footprint, And Being Transparent",,1
673,01024,Saintandards On International Green Model City (Igmc),,1
674,01027,Energy And Climate A Commitment To Further Knowledge Sharing And Peer Learning To Advance The Environment Principles Of The Global Compact.,,1
675,01028,"Social Development, A Commitment To Increased Awareness And Engagement On Indigenous Issues.",,1
676,01029,Social Development A Commitment To Promote Greater Gender Equality And Empowerment Of Women,,1
677,01031,Contribute To The Development Of The Global Compact Network Italy,,1
678,01032,Joint Commitment For Climate Transparency And Disclosure,,1
679,01033,Global Compact Network Japan Long-Term Vision 2020,,1
680,01034,Smart Ocean/Smart Industries: Global Scaling Up Of Ocean And Climate Data Collection By Industry,,1
681,01035,Un Global Compact Management Model Training,,1
682,01036,Promotion Of United National Global Compact In Southern Africa,,1
683,01037,Water Management Commitment,,1
684,01038,Clean Energy Finance University,,1
685,01039,Project Director,,1
686,01041,Afghanistan To Increase Public Spending On Health,,1
687,01042,Bangladesh To Double The Percentage Of Births Attended By A Skilled Health Worker,,1
688,01043,Higher Education Sustainability Initiative,,1
689,01044,Deloitte21 Challenge,,1
690,01047,Increase Renewable Energy In The Energy Mix,,1
691,01048,Ipnamme,,1
692,01049,Future City Initiative,,1
693,01050,Moving Towards Sustainability,,1
694,01051,Adaptation For Smallholder Agriculture,,1
695,01052,Helping Developing Countries Raise Environmental Protection Capacities,,1
696,01053,Helping Developing Countries Tackle Climate Change,,1
697,01055,Energy For The Poor Initiative,,1
698,01056,Green Cooperation Volunteers And Cooperation Regarding Renewable Energy,,1
699,01057,Cooperation To Reduce Risk From Catastrophic Natural Disasters,,1
700,01058,U.S.-Africa Clean Energy Finance Initiative,,1
701,01059,Benin Will Increase The National Budget Dedicated To Health To 10% By 2015,,1
702,01060,Burkina Faso Commits To Maintain 15% Target Of Health Spending Level.,,1
703,01061,Burundi Commits To Increase The Allocation To Health Sector From 8% In 2011 To 15% In 2015,,1
704,01062,Cambodia Will Ensure That 95% Of The Poor Are Covered By Health Equity Funds By 2015,,1
705,01063,Central African Republic Commits To Increase Health Sector Spending From 9.7% To 15%,,1
706,01064,Chad Commits To Increase Health Sector Spending To 15%,,1
707,01065,Comoros Commits To Increase Health Sector Spending To 14% Of Budget By 2014,,1
708,01067,Ethiopia Commits To Increase The Number Of Midwives And Expects A Decrease In The Maternal Mortality Ratio By 2015,,1
709,01068,The Gambia Commits To Increase The Health Budget To 15% Of The National Budget By The Year 2015,,1
710,01069,Guinea Commits To Establish A Budget Line For Reproductive Health Commodities And To Secure 10 Life-Saving Essential Medications In At Least 36 Facilities Providing Basic Obstetric Care And 9 Structures With Comprehensive Obstetric Care By 2012,,1
