un_id,name,n
01530,Brazil,0
01531,Italy,0
01532,Algeria,0
01533,Cuba,0
01534,International Association Of Universities,0
01535,Italy,0
01536,Iraq,0
01537,Norway,0
01538,International Steering Committee For Global Mapping,0
01539,Denmark,0
01540,Argentina,0
01541,International Federation Of Consulting Engineers,0
01542,Bolivia,0
01544,Brazil,0
01545,Indonesia,0
01546,Angola,0
01547,Australia,0
01548,Canada,0
01549,Mexico,0
01550,Global Sustainable Electricity Partnership,0
01551,Italy,0
01552,Ied,0
01553,"United Nations 
International Strategy For Disaster Reduction",0
01554,Canada,0
01555,Brunei,0
01556,United States,0
01557,France,0
01558,Japan,0
01559,Canada,0
01561,Afghanistan,0
01562,Canada,0
01563,International Solar Energy Society (Germany),0
01564,International Solar Energy Society,0
01565,United States,0
01566,Australia,0
01567,The Resource Foundation,0
01568,Botswana,0
01569,Ethiopia,0
01570,Netherlands,0
01571,Hungary,0
01572,Albania,0
01573,Indonesia,0
01574,Indonesia,0
01575,Germany,0
01576,Germany,0
01577,France,0
01578,Belgium,0
01579,Italy,0
01580,Argentina,0
01582,United States,0
01583,Ghana,0
01584,France,0
01585,Basque Country,0
01586,Bolivia,0
01587,Bayelsa State,0
01588,Burundi,0
01589,Singapore,0
01591,International Association Of Scientific Technical And Medical Publishers,0
01592,India,0
01593,United States,0
01594,Australia,0
01595,Ethiopia,0
01596,Consultative Group On International Agricultural Research,0
01597,Australia,0
01598,United States,0
01599,Brazil,0
01600,Chile,0
01601,Mexico,0
01602,International Association For Public Transport,0
01603,Indonesia,0
01604,Don Bosco Foundation Of Cambodia,0
01605,Phytotrade Africa,0
01606,United Kingdom,0
01607,Italy,0
01608,Climate Institute,0
01609,Anglo American Plc,0
01610,Indonesia,0
01611,Japan,0
01612,Sierra Leone,0
01613,United States,0
01614,Belgium,0
01615,Rainforest Alliance,0
01616,Yachay Wasi (Peru,0
01617,The Coca-Cola Company,0
01618,Argentina,0
01619,Brazil,0
01620,Angola,0
01621,Fiji,0
01622,Iclei - Local Governments For Sustainability,0
01623,Denmark,0
01624,France,0
01625,United States,0
01626,Unesco,0
01627,Japan,0
01629,China,0
01630,United States,0
01631,Australia,0
01632,Netherlands,0
01633,Angola,0
01634,Benin,0
01635,Italy,0
01636,Indonesia,0
01637,Canada,0
01638,International Institute For Sustainable Future,0
01639,European Partners For The Environment,0
01640,Burkina Faso,0
01641,Cyprus,0
01642,Italy,0
01643,Italy,0
01644,France,0
01645,United States,0
01646,Ethiopia,0
01647,Hewlett Packard,0
01648,Eon Foundation,0
01649,Germany,0
01650,The Gaia-Movement Trust Living Earth Green World Action (The Gaia-Movement) (Switzerland,0
01651,Japan,0
01652,International Touring Alliance,0
01654,United States,0
01655,United States,0
01656,"United States 
Farmworker Justice Fund, Inc",0
01657,France,0
01658,European Union,0
01659,Czech Republic,0
01660,Committee On Earth Observation Satellites,0
01661,Botswana,0
01662,Italy,0
01663,United Kingdom,0
01664,India,0
01665,Bangladesh,0
01666,Karnataka Urban Development Infrastructure And Finance Corporation,0
01667,United States,0
01668,United States,0
01669,Netherlands Council Of Women,0
01670,"France 
Arpeje (France)",0
01671,Argostoli,0
01672,Argentina,0
01673,Germany,0
01674,Finland,0
01675,Global Island Partnership,0
01979,Cambodia,0
01980,Kazakhstan,0
01981,South Korea,0
01982,South Korea,0
01983,Maldives,0
01984,United Kingdom,0
01985,Brazil,0
01986,China,0
01987,China,0
01988,India,0
01989; 02094,Spain,0
01990,Spain,0
01991,Guyana,0
01992,South Africa,0
01993,South Africa,0
01994,Indonesia,0
01995,Singapore,0
01996,European Union,0
01997,France,0
01998,Montenegro,0
01999,Fiji,0
02000,Mexico,0
02001,Barbados,0
02002,Canada,0
02003,Finland,0
02004,Germany,0
02005,Japan,0
02006,Kenya,0
02007,Costa Rica,0
02008,Papua New Guinea,0
02009,Mozambique,0
02010,London,0
02011,New York City,0
02012,California,0
02013,Cleveland,0
02014,Ethiopia,0
02015,Niger,0
02016,Uganda,0
02017,Solar Electric Light Fund,0
02018,Sao Paulo,0
02019,Curitiba,0
02020,Japan,0
02021,Tunisia,0
02022,Winrock International,0
02023,United States,0
02024,Guatemala,0
02025,Norway,0
02026,African Agricultural Technology Foundation,0
02027,Namibia,0
02028,Nepal,0
02029,Kazakhstan,0
02030,Vietnam,0
02031,Australia,0
02032,India,0
02033,Switzerland,0
02034,France,0
02035,Mexico City,0
02036,Masdar City,0
02037,Iceland,0
02038,New Jersey,0
02039,Quito,0
02040,Singapore,0
02041,Japan,0
02042,Iceland,0
02043,Croatia,0
02044,Lithuania,0
02045,Maldives,0
02046,United States,0
02047,Barbados,0
02129; 02048,United States,0
02049,European Union,0
02050,Welsh Assembly Parliament,0
02051,South Korea,0
02052,Montenegro,0
02053,China,0
02054,Netherlands,0
02055,European Union,0
02056,European Union,0
02057,European Union,0
02058,Ecuador,0
02059,Spain,0
02060,United States,0
02061,Serbia,0
02062,Germany,0
02063,Japan,0
02064,Germany,0
02065,Germany,0
02066,United States,0
02067,Germany,0
02068,Ireland,0
02069,Rwanda,0
02070,United Kingdom,0
02071,United Kingdom,0
02072,United States,0
02073,California,0
02074,Ahmedabad Bus Rapid Transit System,0
02075,Oakland Apollo Alliance,0
02076,Japan Paper Association,0
02077,Australia,0
02078,European Union,0
02079,Germany,0
02080,Texas,0
02081,Waterford County Council,0
02082,Waterford County Council,0
02083,United Kingdom,0
02084,Iceland,0
02085,Biokultura Klub,0
02086,Finland,0
02087,Finland,0
02088,Finland,0
02089,Finland,0
02090,Barbados,0
02091,Netherlands,0
02092,Serbia,0
02093,Spain,0
02095,Spain,0
02096,Spain,0
02097,United Kingdom,0
02098,United States,0
02099,Hungary,0
02100,Barbados,0
02101,Finland,0
02102,Finland,0
02103,Finland,0
02104,Finland,0
02105,Finland,0
02106,Finland,0
02107,Finland,0
02108,Iceland,0
02109,Iceland,0
02110,Iceland,0
02111,Iceland,0
02112,Iceland,0
02113,Iceland,0
02114,Iceland,0
02115,Germany,0
02116,Montenegro,0
02117,Lithuania,0
02118,Serbia,0
02119,Spain,0
02120,Spain,0
02121,Sweden,0
02122,Sweden,0
02123,Switzerland,0
02124,Switzerland,0
02125,Switzerland,0
02126,Thailand,0
02127,Scotland,0
02128,United States,0
02130,United States,0
02131,United States,0
02132,United States,0
02133,Ireland,0
02134,South Africa,0
02135,Egypt,0
02136,Indonesia,0
02137,Barbados,0
02138,Rwanda,0
02139,Egypt,0
02140,Nepal,0
02141,South Africa,0
02142,Rwanda,0
02143,Barbados,0
02144,Japan,0
02145,China,0
02146,Germany,0
02147,Japan,0
02148,United States,0
02149,Kibera Community Youth Program,0
02150,Thailand,0
02151,Finland,0
02152,Finland,0
02153,Iceland,0
02154,Spain,0
02155,Spain,0
02156,Col∙Legi D'Arquitectes De Catalunya,0
02157,United States,0
02158,Finland,0
02159,United States,0
02160,Iceland,0
02161,Iceland,0
02162,Finland,0
02163,Russia,0
02164,Russia,0
02165,Barcelona,0
02166,Belo Horizonte,0
02167,Bogor,0
02168,Betim,0
02169,Eno Programme Association,0
02170,Changwon,0
02171,Chiang Rai,0
02172,Freiburg,0
02173,Russia,0
02174,Sao Paulo State University,0
02175,Kumamoto City,0
02176,Mexico City,0
02177,Milan,0
02178,Montevideo,0
02179,Bangka Goes Green,0
02180,Sao Paulo,0
02181,Sriracha,0
02182,Saintirling,0
02183,Surabaya,0
02184,Toronto,0
02185,Trang,0
02186,Vaxjo,0
02187,Volta Redonda,0
02188,Yokohama,0
02189,United Nations Framework Convention On Climate Change Secretariat,0
02190,World Bank,0
02191,Voute Nubienne,0
02192,Sydney,0
02193,Nairobi,0
02194,Squatter And Urban Poor Federation,0
02195,Mumbai,0
02196,Baoding,0
02197,Bilbao,0
02198,San Jose,0
02199,Berlin,0
02200,Dhaka,0
02201,Shanghai,0
02202,Nagoya,0
02203,Beijing,0
02204,Russia,0
02205,Russia,0
02206,Tatarstan,0
02207,London,0
02208,Global Environment Facility,0
02209,Botswana,0
02210,Dominican Republic,0
02211,International Network For Environmental Compliance And Enforcement,0
02212,Bhutan,0
02213,Cochabamba,0
02214,Guyana,0
02215,Chile,0
02216,Santiago Climate Exchange,0
02217,Earth Charter Initiative,0
02218,Earth Charter Initiative,0
02219,Asian Environmental Compliance And Enforcement Network,0
02220,Bangladesh,0
02221,Amazonas Sustainability Foundation,0
02222,Quito,0
02223,Lake Naivasha Water Resource Users Association,0
02224,Ghana,0
02225,Australia,0
02226,Ethiopia,0
02227,Basque Country,0
02228,France,0
02229,Indonesia,0
02230,South Africa,0
02231,Asian Productivity Organization,0
02232,International Telecommunication Union,0
02233,International Telecommunications Union,0
02234,International Telecommunications Union,0
02235,International Telecommunications Union,0
02236,Turkmenistan,0
02237,United Nations Economic And Social Council For Asia And The Pacific,0
02238,Turkmenistan,0
02239,Turkmenistan,0
02240,Turkmenistan,0
02241,Turkmenistan,0
02242,Asia Productivity Organization,0
02243,Toyko,0
02244,Serbia,0
02245,San Francisco,0
02246,Medellin,0
02247,Buenos Aires,0
02248,Cologne University Of Applied Sciences,0
02249,Cape Town,0
02250,Guangzhou,0
02251,Basque Country,0
02252,Curtin University,0
02253,Rwanda,0
02254,Russia,0
02255,Russia,0
02256,Russia,0
02257,Russia,0
02258,Russia,0
02259,Russia,0
02260,Russia,0
02261,Russia,0
02262,Russia,0
02263,Interfax,0
02264,International Centre For Integrated Mountain Development,0
02265,Brazilian Association Of Sustainability Professionals,0
02266,Dhaka,0
02267,Ortigas,0
02268,Uzbekistan,0
02269,Sitges,0
02270,International - Curricula Educators Association,0
02271,Cape Verde,0
02272,Middlesbrough,0
02273,Catalonia,0
02274,Italy,0
02275,Catalonia,0
02276,Cape Verde,0
02277,Cape Verde,0
02278,Cape Verde,0
02279,Cape Verde,0
02280,Sutton,0
02287,Taiwan Icdf,0
02288,Taiwan International Cooperation And Development Fund (Icdf),0
02291,Taiwan Icdf,0
02297,Taiwan Icdf,0
02299,Institute Of Environmental Resrouces,0
02300,Nigeria,0
02301,The Mont-Blanc Meetings  International Forum Of The Social And Solidarity Economy Entrepreneurs,0
02303,"Yewmba ""Ye Ethiopia Wiyenmahber Be Alem""",0
02304,United Nations Industrial Development Organization,0
02306,Liugong,0
02307,Liugong,0
02308,Raleigh International,0
02309,Algeria,0
02310,"United Nations Economic And Social Commission For Western Asia (Escwa),",0
02311,Indian Astrobiology Research Centre For Science And Culture,0
02313,Terra 1530,0
02314,Liugong,0
02315,Unesco,0
02318,University Of Malta,0
02319,Indian Ocean Commission,0
02320,Bahamas,0
02321,United Nations Development Program,0
02322,Food And Agricultre Organization,0
02324,Caribbean Disaster Emergency Management Agency,0
02325,The Caribbean Catastrophe Risk Insurance Facility,0
02326,Unesco,0
02327,Food And Agriculture Organization,0
02329,Kiribati,0
02329,Kiribati,0
02330,World Bank,0
02331,Action For Economic And Agricultural Development,0
02333,Velo Mondial,0
02334,United Nations Environment Program,0
02335,Germany,0
02336,Northern Alliance For Sustainability,0
02339,Plastics Industry Development Center,0
02340,Plastics Industry Development Center,0
02341,University Of California Davis,0
02344,United Nations Economic Commission For Europe,0
02345,Caf - Development Bank Of Latin America,0
02346,International Energy Agency,0
02347,United Nations Economic Commission For Europe,0
02348,United Nations Economic Commission For Europe,0
02349,Aid For Trade Logistics,0
02350,Northern Alliance For Sustainability,0
02355,United Nations Department Of Economic And Social Affairs,0
02364,Paribartan Nepal,0
02370,Impact Global Emission Solutions Ltd,0
02373,Bridgend College,0
02374,Glasgow Caledonian University,0
02375,American College And University Presidents Climate Commitment,0
02376,Portland Community College,0
02377,Asia Cultural Artists Association,0
02381,Euclid University,0
02386,United Nations Univerity,0
02399,"Dealer Tecno Srl,",0
02413,Hair O'Right International Corp,0
02418,The Independent Association Of Prep Schools,0
02438,Indian Dreams Foundation,0
02443,United Nations Economic Commission For Europe,0
02470,Indian Astrobiology Research Centre For Science And Culture,0
02480,Sail For Ethics,0
02488,Indeg-Iscte Executive Education,0
02492,Centre For Climate Change And Environmental Studies,0
02502,Micronesia,0
02514,World Alliance Of Peoples' Organizations,0
02518,Indonesia International Institute For Life Sciences,0
02564,United Nations Environment Program,0
02574,East Africa Breweries Limited,0
02584,United Nations Economic Commission For Europe,0
02588,Energy Environment Development,0
02593,Environment Liason Centre International,0
02598,Cameroon Associations For The Defence Of Victims Of Accident(Cadva),0
02603,United Nations Economic Commision For Europe,0
02618,Banka Bioloo Pvt Ltd,0
02619,Saintella Maris College,0
02629,Indian Institute Of Management Kashipur,0
02638,Pt. Corfina Capital,0
02641,Csr And Sustainability Institute New York,0
02641,Csr And Sustainability Institute New York,0
02646,University Of Illinois,0
02659,Cranfield University,0
02659,Cranfield University,0
02664,Center For United Nations,0
02665,China Energy Fund Committee,0
02668,Esri,0
02674,Modern Education And Social Cultural Organization,0
02677,Rivers State,0
02680,Cancer Africa,0
02692,Youth Partnership For Peace And Development,0
02695,Institute Of Research Promotion (Irp);,0
02698,Consumers India,0
07300,Alliance Of Small Island States,0
07312,United Nations Environment Program,0
07315,Cook Islands,0
07318,United Nations Environment Program,0
07321,Cyprus,0
07324,International Telecommunications Union,0
07327,World Bank,0
07330,Caribbean Community,0
07333,Economic Commission For Latin America And The Caribbean,0
07336,United Nations Environment Program,0
07339,World Meteorological Organization,0
07342,United Nations Department Of Economic And Social Affairs,0
07345,Global Environment Facility,0
07348,United Nations Capital Development Fund,0
07351,Fiji,0
07354,Secretariat Of The Pacific Regional Environment Program,0
07357,Secretariat Of The Pacific Regional Environment Program,0
07360,Secretariat Of The Pacific Community,0
07363,Australia,0
07366,Secretariat Of The Pacific Regional Environment Program,0
07369,Solomon Islands,0
07372,International Union For Conservation Of Nature,0
07375,Secretariat Of The Pacific Regional Environment Program,0
07378,United Nations Environment Program,0
07381,United Nations Development Program,0
07384,United Nations International Strategy For Disaster Reduction,0
07387,United Nations Environment Program,0
07393,University Of The South Pacific,0
07396,Australia,0
07399,Un-Ocean,0
07402,Sids Youth Aims Hub,0
07405,United Nations Environment Program,0
07408,Indonesia,0
07411,United Nations Environment Program,0
07414,Marshall Islands,0
07417,Caribbean Community Climate Change Center,0
07420,Saint Andrew'S Progressive Farmer Association,0
07423,Council Of Regional Organizations In The Pacific,0
07426,United Nations Environment Program,0
07429,Antigua And Barbuda,0
07432,United Nations Environment Program,0
07435,Secretariat Of The Pacific Community,0
