geonameid,city,subcountry,country
1732826,Mersing,Johor,Malaysia
1732869,Muar,Johor,Malaysia
1732698,Parit Raja,Johor,Malaysia
1732706,Pekan Nenas,Johor,Malaysia
1732711,Pontian Kechil,Johor,Malaysia
1732846,Segamat,Johor,Malaysia
1732745,Skudai,Johor,Malaysia
1732741,Taman Senai,Johor,Malaysia
1732857,Tangkak,Johor,Malaysia
1738294,Ulu Tiram,Johor,Malaysia
1732814,Yong Peng,Johor,Malaysia
1736309,Alor Setar,Kedah,Malaysia
1734439,Bedong,Kedah,Malaysia
1735485,Gurun,Kedah,Malaysia
1736302,Jitra,Kedah,Malaysia
1222396,Kuah,Kedah,Malaysia
1736305,Kuala Kedah,Kedah,Malaysia
1734393,Kulim,Kedah,Malaysia
1222387,Padang Mat Sirat,Kedah,Malaysia
1735498,Sungai Petani,Kedah,Malaysia
1734651,Gua Musang,Kelantan,Malaysia
1768664,Kampong Kadok,Kelantan,Malaysia
1766249,Kampong Pangkal Kalong,Kelantan,Malaysia
1736376,Kota Bharu,Kelantan,Malaysia
1736372,Pasir Mas,Kelantan,Malaysia
1750582,Peringat,Kelantan,Malaysia
1735553,Tanah Merah,Kelantan,Malaysia
1735161,Kuala Lumpur,Kuala Lumpur,Malaysia
1733782,Victoria,Labuan,Malaysia
1734745,Alor Gajah,Melaka,Malaysia
1780890,Batu Berendam,Melaka,Malaysia
1778290,Bukit Rambai,Melaka,Malaysia
1767021,Kampong Masjid Tanah,Melaka,Malaysia
1734753,Kampung Ayer Keroh,Melaka,Malaysia
1771485,Kampung Ayer Molek,Melaka,Malaysia
1770351,Kampung Bukit Baharu,Melaka,Malaysia
1761242,Klebang Besar,Melaka,Malaysia
1734759,Malacca,Melaka,Malaysia
1734757,Sungai Udang,Melaka,Malaysia
1734839,Bahau,Negeri Sembilan,Malaysia
1771287,Kampung Baharu Nilai,Negeri Sembilan,Malaysia
1734841,Kuala Pilah,Negeri Sembilan,Malaysia
1734815,Port Dickson,Negeri Sembilan,Malaysia
1734810,Seremban,Negeri Sembilan,Malaysia
1734738,Tampin,Negeri Sembilan,Malaysia
1779790,Bentong Town,Pahang,Malaysia
1732602,Jerantut,Pahang,Malaysia
1733023,Kuala Lipis,Pahang,Malaysia
1735227,Kuantan,Pahang,Malaysia
1735018,Mentekab,Pahang,Malaysia
1734971,Pekan,Pahang,Malaysia
1732663,Raub,Pahang,Malaysia
1735022,Temerluh,Pahang,Malaysia
1735079,Bukit Mertajam,Penang,Malaysia
1735076,Butterworth,Penang,Malaysia
1735106,George Town,Penang,Malaysia
1764160,Kampung Sungai Ara,Penang,Malaysia
1735506,Kepala Batas,Penang,Malaysia
1735086,Nibong Tebal,Penang,Malaysia
1735077,Perai,Penang,Malaysia
1750500,Permatang Kuching,Penang,Malaysia
1741550,Tanjung Tokong,Penang,Malaysia
1735093,Tasek Glugor,Penang,Malaysia
1734409,Bagan Serai,Perak,Malaysia
1735268,Batu Gajah,Perak,Malaysia
1735287,Bidur,Perak,Malaysia
1734634,Ipoh,Perak,Malaysia
1735274,Kampar,Perak,Malaysia
1769612,Kampong Dungun,Perak,Malaysia
1734599,Kuala Kangsar,Perak,Malaysia
1735450,Lumut,Perak,Malaysia
1752256,Pantai Remis,Perak,Malaysia
1735089,Parit Buntar,Perak,Malaysia
1734576,Simpang Empat,Perak,Malaysia
1734586,Taiping,Perak,Malaysia
1735282,Tapah Road,Perak,Malaysia
1735459,Teluk Intan,Perak,Malaysia
1736278,Kangar,Perlis,Malaysia
11002069,Pantai Cenang,Perlis,Malaysia
6697380,Putrajaya,Putrajaya,Malaysia
7302815,Bandar Labuan,Sabah,Malaysia
1733874,Beaufort,Sabah,Malaysia
1733438,Donggongon,Sabah,Malaysia
1734098,Keningau,Sabah,Malaysia
1733449,Kinarut,Sabah,Malaysia
1733432,Kota Kinabalu,Sabah,Malaysia
1736458,Kudat,Sabah,Malaysia
1733953,Lahad Datu,Sabah,Malaysia
1733353,Papar,Sabah,Malaysia
1733440,Putatan,Sabah,Malaysia
1733502,Ranau,Sabah,Malaysia
1734052,Sandakan,Sabah,Malaysia
1733697,Semporna,Sabah,Malaysia
1734199,Tawau,Sabah,Malaysia
1737486,Bintulu,Sarawak,Malaysia
1737185,Kapit,Sarawak,Malaysia
1735634,Kuching,Sarawak,Malaysia
1737714,Limbang,Sarawak,Malaysia
1738050,Miri,Sarawak,Malaysia
1735837,Sarikei,Sarawak,Malaysia
1735902,Sibu,Sarawak,Malaysia
1735799,Simanggang,Sarawak,Malaysia
1734781,Banting,Selangor,Malaysia
1732892,Batang Berjuntai,Selangor,Malaysia
1732893,Batu Arang,Selangor,Malaysia
1734793,Jenjarum,Selangor,Malaysia
1771304,Kampong Baharu Balakong,Selangor,Malaysia
1771023,Kampung Baru Subang,Selangor,Malaysia
1763412,Kampung Tanjung Karang,Selangor,Malaysia
1732905,Klang,Selangor,Malaysia
1732891,Kuala Selangor,Selangor,Malaysia
1759486,Kuang,Selangor,Malaysia
1750974,Ladang Seri Kundang,Selangor,Malaysia
1735158,Petaling Jaya,Selangor,Malaysia
10792382,Putra Heights,Selangor,Malaysia
1735150,Rawang,Selangor,Malaysia
1735195,Sabak Bernam,Selangor,Malaysia
1734798,Semenyih,Selangor,Malaysia
1734821,Sepang,Selangor,Malaysia
1735148,Serendah,Selangor,Malaysia
1732903,Shah Alam,Selangor,Malaysia
8504423,Subang Jaya,Selangor,Malaysia
1735199,Sungai Besar,Selangor,Malaysia
1741562,Tanjung Sepat,Selangor,Malaysia
1732945,Cukai,Terengganu,Malaysia
1734316,Kertih,Terengganu,Malaysia
1734705,Kuala Terengganu,Terengganu,Malaysia
1734715,Marang,Terengganu,Malaysia
1734313,Paka,Terengganu,Malaysia
1282027,Male,Kaafu Atoll,Maldives
2460596,Bamako,Bamako,Mali
2457163,Gao,Gao,Mali
2460755,Bafoulabé,Kayes,Mali
2455518,Kayes,Kayes,Mali
2451935,Sagalo,Kayes,Mali
2460546,Banamba,Koulikoro,Mali
2455735,Kangaba,Koulikoro,Mali
2455558,Kati,Koulikoro,Mali
2454955,Kolokani,Koulikoro,Mali
2454530,Koulikoro,Koulikoro,Mali
2458589,Djénné,Mopti,Mali
2453348,Mopti,Mopti,Mali
2459775,Bougouni,Sikasso,Mali
2454268,Koutiala,Sikasso,Mali
2451185,Sikasso,Sikasso,Mali
2448442,Yorosso,Sikasso,Mali
2453662,Markala,Ségou,Mali
2451778,San,Ségou,Mali
2451478,Ségou,Ségou,Mali
2449067,Timbuktu,Tombouctou,Mali
2563191,Birkirkara,Birkirkara,Malta
2562305,Valletta,Il-Belt Valletta,Malta
2562704,Mosta,Il-Mosta,Malta
2562629,Qormi,Qormi,Malta
2562266,Żabbar,Ħaż-Żabbar,Malta
2113779,Majuro,Majuro Atoll,Marshall Islands
7874852,Rmi Capitol,Majuro Atoll,Marshall Islands
3570785,Ducos,Martinique,Martinique
3570675,Fort-De-France,Martinique,Martinique
3570446,La Trinité,Martinique,Martinique
3570429,Le François,Martinique,Martinique
3570428,Le Lamentin,Martinique,Martinique
3570412,Le Robert,Martinique,Martinique
3570166,Petite Rivière Salée,Martinique,Martinique
3569915,Saint-Joseph,Martinique,Martinique
3569926,Sainte-Marie,Martinique,Martinique
2381334,Atar,Adrar,Mauritania
2378538,Kiffa,Assaba,Mauritania
2381659,Aleg,Brakna,Mauritania
2377457,Nouâdhibou,Dakhlet Nouadhibou,Mauritania
2378736,Kaédi,Gorgol,Mauritania
2376719,Sélibaby,Guidimaka,Mauritania
2377539,Néma,Hodh Ech Chargui,Mauritania
2377450,Nouakchott,Nouakchott,Mauritania
2375558,Zouerate,Tiris Zemmour,Mauritania
2376898,Rosso,Trarza,Mauritania
2376189,Tékane,Trarza,Mauritania
934750,Bel Air Rivière Sèche,Flacq,Mauritius
934631,Centre De Flacq,Flacq,Mauritius
934322,Mahébourg,Grand Port,Mauritius
934032,Saint Pierre,Moka,Mauritius
1106809,Le Hochet,Pamplemousses,Mauritius
933959,Triolet,Pamplemousses,Mauritius
934570,Curepipe,Plaines Wilhems,Mauritius
934131,Quatre Bornes,Plaines Wilhems,Mauritius
933945,Vacoas,Plaines Wilhems,Mauritius
934154,Port Louis,Port Louis,Mauritius
934488,Goodlands,Rivière Du Rempart,Mauritius
921900,Dzaoudzi,Dzaoudzi,Mayotte
1090225,Koungou,Koungou,Mayotte
921815,Mamoudzou,Mamoudzou,Mayotte
4019233,Aguascalientes,Aguascalientes,Mexico
4016086,Calvillo,Aguascalientes,Mexico
4003995,Jesús María,Aguascalientes,Mexico
3988651,Rincón De Romos,Aguascalientes,Mexico
4006702,Ensenada,Baja California,Mexico
3979505,Guadalupe Victoria,Baja California,Mexico
8599061,Las Delicias,Baja California,Mexico
3996069,Mexicali,Baja California,Mexico
8858094,Pórticos De San Antonio,Baja California,Mexico
3996737,Rodolfo Sánchez Taboada,Baja California,Mexico
3988392,Rosarito,Baja California,Mexico
3987224,San Felipe,Baja California,Mexico
3982266,Tecate,Baja California,Mexico
8858106,Terrazas Del Valle,Baja California,Mexico
3981609,Tijuana,Baja California,Mexico
8858111,Villa Del Prado 2Da Sección,Baja California,Mexico
3985710,Cabo San Lucas,Baja California Sur,Mexico
4013723,Ciudad Constitución,Baja California Sur,Mexico
4000900,La Paz,Baja California Sur,Mexico
3986172,San José Del Cabo,Baja California Sur,Mexico
3531732,Campeche,Campeche,Mexico
3531177,Champotón,Campeche,Mexico
3530599,Ciudad Del Carmen,Campeche,Mexico
3527795,Escárcega,Campeche,Mexico
3816739,Arriaga,Chiapas,Mexico
3532254,Berriozábal,Chiapas,Mexico
3531013,Chiapa De Corzo,Chiapas,Mexico
3530617,Cintalapa De Figueroa,Chiapas,Mexico
3530367,Comitán,Chiapas,Mexico
3527880,Emiliano Zapata,Chiapas,Mexico
3527542,Frontera Comalapa,Chiapas,Mexico
3526855,Huixtla,Chiapas,Mexico
3524744,Las Margaritas,Chiapas,Mexico
3523590,Mapastepec,Chiapas,Mexico
3522926,Motozintla,Chiapas,Mexico
3522484,Ocosingo,Chiapas,Mexico
3522444,Ocozocoautla De Espinosa,Chiapas,Mexico
3522164,Palenque,Chiapas,Mexico
3521476,Pijijiapan,Chiapas,Mexico
3519537,San Cristóbal De Las Casas,Chiapas,Mexico
3516266,Tapachula,Chiapas,Mexico
3816721,Tonalá,Chiapas,Mexico
3515001,Tuxtla Gutiérrez,Chiapas,Mexico
3514785,Venustiano Carranza,Chiapas,Mexico
4014338,Chihuahua,Chihuahua,Mexico
4013724,Ciudad Camargo,Chihuahua,Mexico
4013720,Ciudad Delicias,Chihuahua,Mexico
4013708,Ciudad Juárez,Chihuahua,Mexico
4012406,Cuauhtémoc,Chihuahua,Mexico
4004867,Hidalgo Del Parral,Chihuahua,Mexico
4003938,Jiménez,Chihuahua,Mexico
8858105,Manuel Ojinaga,Chihuahua,Mexico
3994616,Nuevo Casas Grandes,Chihuahua,Mexico
3994469,Ojinaga,Chihuahua,Mexico
3996234,Pedro Meoqui,Chihuahua,Mexico
3996956,San Pedro Madera,Chihuahua,Mexico
4018761,Allende,Coahuila,Mexico
4015022,Castaños,Coahuila,Mexico
4013728,Ciudad Acuña,Coahuila,Mexico
3980180,Ciudad Frontera,Coahuila,Mexico
4013706,Ciudad Lerdo,Coahuila,Mexico
3988333,Ciudad Sabinas,Coahuila,Mexico
3996426,Matamoros,Coahuila,Mexico
3996271,Melchor Múzquiz,Coahuila,Mexico
3995523,Monclova,Coahuila,Mexico
3995050,Nava,Coahuila,Mexico
3994667,Nueva Rosita,Coahuila,Mexico
3993893,Palau,Coahuila,Mexico
3993335,Parras De La Fuente,Coahuila,Mexico
3992619,Piedras Negras,Coahuila,Mexico
3991043,Ramos Arizpe,Coahuila,Mexico
3988086,Saltillo,Coahuila,Mexico
3987500,San Buenaventura,Coahuila,Mexico
3985129,San Pedro,Coahuila,Mexico
3981254,Torreon,Coahuila,Mexico
4018227,Armeria,Colima,Mexico
3980194,Ciudad De Villa De Álvarez,Colima,Mexico
4013516,Colima,Colima,Mexico
3996663,Manzanillo,Colima,Mexico
3982213,Tecoman,Colima,Mexico
4005775,Gomez Palacio,Durango,Mexico
4007676,Pueblo Nuevo,Durango,Mexico
3985327,San Miguel De Papasquiaro,Durango,Mexico
3983631,Santiago Papasquiaro,Durango,Mexico
4011743,Victoria De Durango,Durango,Mexico
4019869,Abasolo,Guanajuato,Mexico
4019827,Acámbaro,Guanajuato,Mexico
4018404,Apaseo El Alto,Guanajuato,Mexico
4018403,Apaseo El Grande,Guanajuato,Mexico
4014875,Celaya,Guanajuato,Mexico
8858096,Centro Familiar La Soledad,Guanajuato,Mexico
4013094,Comonfort,Guanajuato,Mexico
4012721,Cortazar,Guanajuato,Mexico
4023117,Dolores Hidalgo Cuna De La Independencia Nacional,Guanajuato,Mexico
4005270,Guanajuato,Guanajuato,Mexico
4004330,Irapuato,Guanajuato,Mexico
4004092,Jaral Del Progreso,Guanajuato,Mexico
8858107,La Ermita,Guanajuato,Mexico
3998655,León,Guanajuato,Mexico
3996595,Marfil,Guanajuato,Mexico
3996299,Medina,Guanajuato,Mexico
3995343,Moroleón,Guanajuato,Mexico
3992986,Pénjamo,Guanajuato,Mexico
3988462,Romita,Guanajuato,Mexico
3988214,Salamanca,Guanajuato,Mexico
3988050,Salvatierra,Guanajuato,Mexico
3987246,San Felipe,Guanajuato,Mexico
3986984,San Francisco Del Rincón,Guanajuato,Mexico
3986088,San José Iturbide,Guanajuato,Mexico
3985620,San Luis De La Paz,Guanajuato,Mexico
3985344,San Miguel De Allende,Guanajuato,Mexico
4003662,Santa Cruz De Juventino Rosas,Guanajuato,Mexico
3983058,Silao,Guanajuato,Mexico
3980777,Uriangato,Guanajuato,Mexico
3980605,Valle De Santiago,Guanajuato,Mexico
3980174,Villagrán,Guanajuato,Mexico
3979855,Yuriria,Guanajuato,Mexico
3533462,Acapulco De Juárez,Guerrero,Mexico
4018320,Arcelia,Guerrero,Mexico
4017984,Atoyac De Álvarez,Guerrero,Mexico
3530886,Chilapa De Alvarez,Guerrero,Mexico
3530870,Chilpancingo De Los Bravos,Guerrero,Mexico
4013727,Ciudad Altamirano,Guerrero,Mexico
8858115,Ciudad De Huitzuco,Guerrero,Mexico
3526864,Huitzuco De Los Figueroa,Guerrero,Mexico
3526798,Iguala De La Independencia,Guerrero,Mexico
3979673,Ixtapa-Zihuatanejo,Guerrero,Mexico
3523683,Malinaltepec,Guerrero,Mexico
3522343,Ometepec,Guerrero,Mexico
3992842,Petatlán,Guerrero,Mexico
3985621,San Luis De La Paz,Guerrero,Mexico
3516225,Taxco De Alarcón,Guerrero,Mexico
3516060,Teloloapan,Guerrero,Mexico
3515510,Tixtla De Guerrero,Guerrero,Mexico
3515384,Tlapa De Comonfort,Guerrero,Mexico
3513967,Zumpango Del Río,Guerrero,Mexico
3533389,Actopan,Hidalgo,Mexico
3532815,Apan,Hidalgo,Mexico
3531784,Calpulalpan,Hidalgo,Mexico
3530587,Ciudad Sahagun,Hidalgo,Mexico
3529989,Cuautepec De Hinojosa,Hidalgo,Mexico
8858113,Don Antonio,Hidalgo,Mexico
3526952,Huejutla De Reyes,Hidalgo,Mexico
3526708,Ixmiquilpan,Hidalgo,Mexico
8858117,La Providencia Siglo Xxi,Hidalgo,Mexico
3523127,Mixquiahuala De Juarez,Hidalgo,Mexico
3522210,Pachuca De Soto,Hidalgo,Mexico
3521103,Progreso De Alvaro Obregon,Hidalgo,Mexico
3516982,Santiago Tulantepec,Hidalgo,Mexico
3515887,Tepeji De Ocampo,Hidalgo,Mexico
3515690,Tezontepec De Aldama,Hidalgo,Mexico
3515064,Tula De Allende,Hidalgo,Mexico
3515062,Tulancingo,Hidalgo,Mexico
3514134,Zacualtipán,Hidalgo,Mexico
4018582,Ameca,Jalisco,Mexico
4018348,Arandas,Jalisco,Mexico
4017992,Atotonilco El Alto,Jalisco,Mexico
4017957,Autlán De Navarro,Jalisco,Mexico
4014553,Chapala,Jalisco,Mexico
3976999,Cihuatlán,Jalisco,Mexico
4013714,Ciudad Guzmán,Jalisco,Mexico
4009697,El Grullo,Jalisco,Mexico
4007684,El Salto,Jalisco,Mexico
4006783,Encarnación De Díaz,Jalisco,Mexico
4005539,Guadalajara,Jalisco,Mexico
8858085,Hacienda Santa Fe,Jalisco,Mexico
4004293,Ixtapa,Jalisco,Mexico
4004153,Jalostotitlán,Jalisco,Mexico
4004126,Jamay,Jalisco,Mexico
4003908,Jocotepec,Jalisco,Mexico
4003526,La Barca,Jalisco,Mexico
4002224,Lagos De Moreno,Jalisco,Mexico
3999325,Las Pintas De Arriba,Jalisco,Mexico
8858098,Las Pintitas,Jalisco,Mexico
8858108,Lomas Del Sur,Jalisco,Mexico
3988025,Nicolás R Casillas,Jalisco,Mexico
3994604,Nuevo México,Jalisco,Mexico
3994489,Ocotlán,Jalisco,Mexico
3991328,Puerto Vallarta,Jalisco,Mexico
3985865,San Juan De Los Lagos,Jalisco,Mexico
3985323,San Miguel El Alto,Jalisco,Mexico
3984791,San Sebastián El Grande,Jalisco,Mexico
3984680,Santa Anita,Jalisco,Mexico
3983216,Sayula,Jalisco,Mexico
3982616,Tala,Jalisco,Mexico
3982567,Tamazula De Gordiano,Jalisco,Mexico
3982034,Teocaltiche,Jalisco,Mexico
3981984,Tepatitlán De Morelos,Jalisco,Mexico
3981885,Tequila,Jalisco,Mexico
3981791,Tesistán,Jalisco,Mexico
3981467,Tlajomulco De Zúñiga,Jalisco,Mexico
3981461,Tlaquepaque,Jalisco,Mexico
3981369,Tonalá,Jalisco,Mexico
3980844,Tuxpan,Jalisco,Mexico
3979822,Zacoalco De Torres,Jalisco,Mexico
3979770,Zapopan,Jalisco,Mexico
3979727,Zapotiltic,Jalisco,Mexico
3979717,Zapotlanejo,Jalisco,Mexico
3532497,Azcapotzalco,Mexico City,Mexico
3827406,Benito Juarez,Mexico City,Mexico
7280708,Colonia Del Valle,Mexico City,Mexico
7280718,Colonia Nativitas,Mexico City,Mexico
3530139,Coyoacán,Mexico City,Mexico
3530049,Cuajimalpa,Mexico City,Mexico
3827409,Cuauhtémoc,Mexico City,Mexico
3514674,Gustavo A. Madero,Mexico City,Mexico
3526700,Iztacalco,Mexico City,Mexico
3526683,Iztapalapa,Mexico City,Mexico
3523760,Magdalena Contreras,Mexico City,Mexico
3530597,Mexico City,Mexico City,Mexico
3827408,Miguel Hidalgo,Mexico City,Mexico
3523202,Milpa Alta,Mexico City,Mexico
3521305,Polanco,Mexico City,Mexico
8858100,San Antonio Tecómitl,Mexico City,Mexico
3827403,San Lorenzo Acopilco,Mexico City,Mexico
3515463,Tlahuac,Mexico City,Mexico
3515428,Tlalpan,Mexico City,Mexico
3827407,Venustiano Carranza,Mexico City,Mexico
3514450,Xochimilco,Mexico City,Mexico
3514663,Álvaro Obregón,Mexico City,Mexico
4018400,Apatzingán,Michoacán,Mexico
4013712,Ciudad Hidalgo,Michoacán,Mexico
4026082,Ciudad Lázaro Cárdenas,Michoacán,Mexico
