"inventory_id","store_id","film_id","title","rental_rate","replacement_cost","rental_count","profit"
1071,1,239,"Dogma Family","4.99","16.99","4","2.97"
2572,1,563,"Massacre Usual","4.99","16.99","4","2.97"
2896,1,637,"Open African","4.99","16.99","4","2.97"
2899,2,637,"Open African","4.99","16.99","4","2.97"
3076,2,676,"Philadelphia Wife","4.99","16.99","4","2.97"
3071,1,676,"Philadelphia Wife","4.99","16.99","4","2.97"
3858,2,844,"Steers Armageddon","4.99","16.99","4","2.97"
3855,1,844,"Steers Armageddon","4.99","16.99","4","2.97"
3856,1,844,"Steers Armageddon","4.99","16.99","4","2.97"
143,1,29,"Antitrust Tomatoes","2.99","11.99","5","2.96"
142,1,29,"Antitrust Tomatoes","2.99","11.99","5","2.96"
452,1,100,"Brooklyn Desert","4.99","21.99","5","2.96"
451,1,100,"Brooklyn Desert","4.99","21.99","5","2.96"
617,2,134,"Champion Flatliners","4.99","21.99","5","2.96"
638,1,139,"Chasing Fight","4.99","21.99","5","2.96"
1152,2,254,"Driver Annie","2.99","11.99","5","2.96"
1150,2,254,"Driver Annie","2.99","11.99","5","2.96"
1156,1,255,"Driving Polish","4.99","21.99","5","2.96"
1158,2,255,"Driving Polish","4.99","21.99","5","2.96"
1359,1,300,"Falcon Volume","4.99","21.99","5","2.96"
1363,2,300,"Falcon Volume","4.99","21.99","5","2.96"
1527,1,334,"Freddy Storm","4.99","21.99","5","2.96"
1529,2,334,"Freddy Storm","4.99","21.99","5","2.96"
1602,2,350,"Garden Island","4.99","21.99","5","2.96"
1833,2,398,"Hanover Galaxy","4.99","21.99","5","2.96"
2038,2,443,"Hurricane Affair","2.99","11.99","5","2.96"
2048,1,445,"Hyde Doctor","2.99","11.99","5","2.96"
2052,2,445,"Hyde Doctor","2.99","11.99","5","2.96"
2047,1,445,"Hyde Doctor","2.99","11.99","5","2.96"
2483,2,544,"Madison Trap","2.99","11.99","5","2.96"
2578,2,564,"Massage Image","2.99","11.99","5","2.96"
2766,1,608,"Murder Antitrust","2.99","11.99","5","2.96"
2765,1,608,"Murder Antitrust","2.99","11.99","5","2.96"
2913,2,640,"Opus Ice","4.99","21.99","5","2.96"
3095,2,680,"Pinocchio Simon","4.99","21.99","5","2.96"
3115,2,684,"Pizza Jumanji","2.99","11.99","5","2.96"
3938,2,858,"Submarine Bed","4.99","21.99","5","2.96"
4260,2,926,"Untouchables Sunrise","2.99","11.99","5","2.96"
4271,1,929,"Usual Untouchables","4.99","21.99","5","2.96"
10,2,2,"Ace Goldfinger","4.99","12.99","3","1.98"
604,2,131,"Center Dinosaur","4.99","12.99","3","1.98"
725,1,159,"Closer Bang","4.99","12.99","3","1.98"
724,1,159,"Closer Bang","4.99","12.99","3","1.98"
784,1,172,"Coneheads Smoochy","4.99","12.99","3","1.98"
789,2,172,"Coneheads Smoochy","4.99","12.99","3","1.98"
788,2,172,"Coneheads Smoochy","4.99","12.99","3","1.98"
783,1,172,"Coneheads Smoochy","4.99","12.99","3","1.98"
2084,2,451,"Igby Maker","4.99","12.99","3","1.98"
2649,2,580,"Mine Titans","4.99","12.99","3","1.98"
2647,1,580,"Mine Titans","4.99","12.99","3","1.98"
3166,1,695,"President Bang","4.99","12.99","3","1.98"
3338,1,734,"Road Roxanne","4.99","12.99","3","1.98"
3341,2,734,"Road Roxanne","4.99","12.99","3","1.98"
3679,1,805,"Sleepless Monsoon","4.99","12.99","3","1.98"
3680,1,805,"Sleepless Monsoon","4.99","12.99","3","1.98"
3910,1,853,"Stranger Strangers","4.99","12.99","3","1.98"
3911,1,853,"Stranger Strangers","4.99","12.99","3","1.98"
3945,1,861,"Suit Walls","4.99","12.99","3","1.98"
4487,1,980,"Wizard Coldblooded","4.99","12.99","3","1.98"
105,2,21,"American Circus","4.99","17.99","4","1.97"
397,2,88,"Born Spinal","4.99","17.99","4","1.97"
1015,2,227,"Details Packer","4.99","17.99","4","1.97"
1013,1,227,"Details Packer","4.99","17.99","4","1.97"
1014,2,227,"Details Packer","4.99","17.99","4","1.97"
1790,1,389,"Gunfighter Mussolini","2.99","9.99","4","1.97"
2151,1,465,"Interview Liaisons","4.99","17.99","4","1.97"
2152,1,465,"Interview Liaisons","4.99","17.99","4","1.97"
2203,2,476,"Jason Trap","2.99","9.99","4","1.97"
2199,1,476,"Jason Trap","2.99","9.99","4","1.97"
2609,2,572,"Metropolis Coma","2.99","9.99","4","1.97"
2787,1,611,"Musketeers Wait","4.99","17.99","4","1.97"
2785,1,611,"Musketeers Wait","4.99","17.99","4","1.97"
3055,2,670,"Pelican Comforts","4.99","17.99","4","1.97"
3053,2,670,"Pelican Comforts","4.99","17.99","4","1.97"
3054,2,670,"Pelican Comforts","4.99","17.99","4","1.97"
3106,1,682,"Pittsburgh Hunchback","4.99","17.99","4","1.97"
3209,1,705,"Purple Movie","2.99","9.99","4","1.97"
3740,1,818,"Something Duck","4.99","17.99","4","1.97"
3739,1,818,"Something Duck","4.99","17.99","4","1.97"
4042,1,880,"Telemark Heartbreakers","2.99","9.99","4","1.97"
4044,2,880,"Telemark Heartbreakers","2.99","9.99","4","1.97"
4228,1,919,"Tycoon Gathering","4.99","17.99","4","1.97"
4411,1,964,"Waterfront Deliverance","4.99","17.99","4","1.97"
4413,2,964,"Waterfront Deliverance","4.99","17.99","4","1.97"
270,1,60,"Beast Hunchback","4.99","22.99","5","1.96"
353,1,78,"Blackout Private","2.99","12.99","5","1.96"
354,2,78,"Blackout Private","2.99","12.99","5","1.96"
352,1,78,"Blackout Private","2.99","12.99","5","1.96"
503,1,112,"Calendar Gunfight","4.99","22.99","5","1.96"
708,2,154,"Clash Freddy","2.99","12.99","5","1.96"
851,2,187,"Cranes Reservoir","2.99","12.99","5","1.96"
1090,1,243,"Doors President","4.99","22.99","5","1.96"
1510,1,330,"Forrester Comancheros","4.99","22.99","5","1.96"
1536,1,336,"French Holiday","4.99","22.99","5","1.96"
1697,2,369,"Goodfellas Salute","4.99","22.99","5","1.96"
1691,1,369,"Goodfellas Salute","4.99","22.99","5","1.96"
2069,2,449,"Identity Lover","2.99","12.99","5","1.96"
2168,1,468,"Invasion Cyclone","2.99","12.99","5","1.96"
2423,1,529,"Lonely Elephant","2.99","12.99","5","1.96"
2424,1,529,"Lonely Elephant","2.99","12.99","5","1.96"
2638,1,579,"Minds Truman","4.99","22.99","5","1.96"
2858,2,626,"Noon Papi","2.99","12.99","5","1.96"
2859,2,626,"Noon Papi","2.99","12.99","5","1.96"
3024,1,664,"Patriot Roman","2.99","12.99","5","1.96"
3197,2,702,"Pulp Beverly","2.99","12.99","5","1.96"
3194,1,702,"Pulp Beverly","2.99","12.99","5","1.96"
3195,1,702,"Pulp Beverly","2.99","12.99","5","1.96"
3193,1,702,"Pulp Beverly","2.99","12.99","5","1.96"
3213,2,706,"Queen Luke","4.99","22.99","5","1.96"
3775,1,827,"Spice Sorority","4.99","22.99","5","1.96"
3784,2,828,"Spiking Element","2.99","12.99","5","1.96"
3913,2,854,"Strangers Graffiti","4.99","22.99","5","1.96"
3912,2,854,"Strangers Graffiti","4.99","22.99","5","1.96"
4156,2,902,"Trading Pinocchio","4.99","22.99","5","1.96"
4154,1,902,"Trading Pinocchio","4.99","22.99","5","1.96"
4243,2,922,"Undefeated Dalmations","4.99","22.99","5","1.96"
4396,1,961,"Wash Heavenly","4.99","22.99","5","1.96"
4395,1,961,"Wash Heavenly","4.99","22.99","5","1.96"
4397,1,961,"Wash Heavenly","4.99","22.99","5","1.96"
4535,2,989,"Working Microcosmos","4.99","22.99","5","1.96"
4534,2,989,"Working Microcosmos","4.99","22.99","5","1.96"
382,1,84,"Boiled Dares","4.99","13.99","3","0.98"
795,1,174,"Confidential Interview","4.99","13.99","3","0.98"
799,2,174,"Confidential Interview","4.99","13.99","3","0.98"
947,2,210,"Darko Dorado","4.99","13.99","3","0.98"
945,2,210,"Darko Dorado","4.99","13.99","3","0.98"
959,2,214,"Daughter Madigan","4.99","13.99","3","0.98"
1579,2,346,"Galaxy Sweethearts","4.99","13.99","3","0.98"
1808,2,392,"Hall Cassidy","4.99","13.99","3","0.98"
1805,1,392,"Hall Cassidy","4.99","13.99","3","0.98"
1857,2,405,"Haunted Antitrust","4.99","13.99","3","0.98"
1858,2,405,"Haunted Antitrust","4.99","13.99","3","0.98"
3505,2,767,"Scalawag Duck","4.99","13.99","3","0.98"
3502,1,767,"Scalawag Duck","4.99","13.99","3","0.98"
3673,1,804,"Sleeping Suspects","4.99","13.99","3","0.98"
3675,1,804,"Sleeping Suspects","4.99","13.99","3","0.98"
4050,2,881,"Temple Attraction","4.99","13.99","3","0.98"
4160,2,903,"Traffic Hobbit","4.99","13.99","3","0.98"
76,2,15,"Alien Center","2.99","10.99","4","0.97"
110,1,22,"Amistad Midsummer","2.99","10.99","4","0.97"
109,1,22,"Amistad Midsummer","2.99","10.99","4","0.97"
108,1,22,"Amistad Midsummer","2.99","10.99","4","0.97"
185,2,42,"Artist Coldblooded","2.99","10.99","4","0.97"
229,2,51,"Balloon Homeward","2.99","10.99","4","0.97"
231,2,51,"Balloon Homeward","2.99","10.99","4","0.97"
228,1,51,"Balloon Homeward","2.99","10.99","4","0.97"
230,2,51,"Balloon Homeward","2.99","10.99","4","0.97"
428,1,95,"Breakfast Goldfinger","4.99","18.99","4","0.97"
829,2,181,"Contact Anonymous","2.99","10.99","4","0.97"
828,2,181,"Contact Anonymous","2.99","10.99","4","0.97"
846,1,185,"Cowboy Doom","2.99","10.99","4","0.97"
1145,1,253,"Drifter Commandments","4.99","18.99","4","0.97"
1147,2,253,"Drifter Commandments","4.99","18.99","4","0.97"
1444,2,316,"Fire Wolves","4.99","18.99","4","0.97"
1620,1,354,"Ghost Groundhog","4.99","18.99","4","0.97"
1623,2,354,"Ghost Groundhog","4.99","18.99","4","0.97"
1621,1,354,"Ghost Groundhog","4.99","18.99","4","0.97"
1624,2,354,"Ghost Groundhog","4.99","18.99","4","0.97"
1631,2,356,"Giant Troopers","2.99","10.99","4","0.97"
1628,1,356,"Giant Troopers","2.99","10.99","4","0.97"
1823,2,396,"Hanging Deep","4.99","18.99","4","0.97"
1852,1,403,"Harry Idaho","4.99","18.99","4","0.97"
1856,2,403,"Harry Idaho","4.99","18.99","4","0.97"
1851,1,403,"Harry Idaho","4.99","18.99","4","0.97"
2102,2,456,"Inch Jet","4.99","18.99","4","0.97"
2104,2,456,"Inch Jet","4.99","18.99","4","0.97"
2337,2,508,"Lambs Cincinatti","4.99","18.99","4","0.97"
2413,2,526,"Lock Rear","2.99","10.99","4","0.97"
3237,2,710,"Rage Games","4.99","18.99","4","0.97"
3238,2,710,"Rage Games","4.99","18.99","4","0.97"
3450,2,756,"Saddle Antitrust","2.99","10.99","4","0.97"
3494,1,765,"Saturn Name","4.99","18.99","4","0.97"
3495,1,765,"Saturn Name","4.99","18.99","4","0.97"
3547,2,775,"Seattle Expecations","4.99","18.99","4","0.97"
3876,2,847,"Stock Glass","2.99","10.99","4","0.97"
3875,2,847,"Stock Glass","2.99","10.99","4","0.97"
4098,2,892,"Titanic Boondock","4.99","18.99","4","0.97"
4100,2,892,"Titanic Boondock","4.99","18.99","4","0.97"
4133,1,898,"Tourist Pelican","4.99","18.99","4","0.97"
4214,1,916,"Turn Star","2.99","10.99","4","0.97"
4550,1,993,"Wrong Behavior","2.99","10.99","4","0.97"
4548,1,993,"Wrong Behavior","2.99","10.99","4","0.97"
4575,1,1000,"Zorro Ark","4.99","18.99","4","0.97"
4576,1,1000,"Zorro Ark","4.99","18.99","4","0.97"
210,2,47,"Baby Hall","4.99","23.99","5","0.96"
697,1,152,"Circus Youth","2.99","13.99","5","0.96"
742,2,162,"Clueless Bucket","2.99","13.99","5","0.96"
739,1,162,"Clueless Bucket","2.99","13.99","5","0.96"
865,2,190,"Creepers Kane","4.99","23.99","5","0.96"
992,2,220,"Deer Virginian","2.99","13.99","5","0.96"
989,2,220,"Deer Virginian","2.99","13.99","5","0.96"
1186,2,264,"Dwarfs Alter","2.99","13.99","5","0.96"
1286,2,284,"Enemy Odds","4.99","23.99","5","0.96"
1281,1,284,"Enemy Odds","4.99","23.99","5","0.96"
1287,2,284,"Enemy Odds","4.99","23.99","5","0.96"
1283,1,284,"Enemy Odds","4.99","23.99","5","0.96"
1352,2,298,"Eyes Driving","2.99","13.99","5","0.96"
1349,1,298,"Eyes Driving","2.99","13.99","5","0.96"
1409,2,308,"Ferris Mother","2.99","13.99","5","0.96"
2010,2,437,"House Dynamite","2.99","13.99","5","0.96"
2008,2,437,"House Dynamite","2.99","13.99","5","0.96"
2242,2,484,"Jerk Paycheck","2.99","13.99","5","0.96"
2628,2,576,"Mighty Luck","2.99","13.99","5","0.96"
3189,2,700,"Prix Undefeated","2.99","13.99","5","0.96"
3273,1,721,"Reds Pocus","4.99","23.99","5","0.96"
3374,2,740,"Rollercoaster Bringing","2.99","13.99","5","0.96"
3393,1,745,"Roses Treasure","4.99","23.99","5","0.96"
3395,1,745,"Roses Treasure","4.99","23.99","5","0.96"
3399,2,745,"Roses Treasure","4.99","23.99","5","0.96"
3397,2,745,"Roses Treasure","4.99","23.99","5","0.96"
3515,2,770,"Scissorhands Slums","2.99","13.99","5","0.96"
3516,2,770,"Scissorhands Slums","2.99","13.99","5","0.96"
3517,2,770,"Scissorhands Slums","2.99","13.99","5","0.96"
3524,2,771,"Scorpion Apollo","4.99","23.99","5","0.96"
3518,1,771,"Scorpion Apollo","4.99","23.99","5","0.96"
3845,1,842,"State Wasteland","2.99","13.99","5","0.96"
4204,2,914,"Trouble Date","2.99","13.99","5","0.96"
4376,1,956,"Wanda Chamber","4.99","23.99","5","0.96"
4522,1,987,"Words Hunter","2.99","13.99","5","0.96"
4524,2,987,"Words Hunter","2.99","13.99","5","0.96"
832,1,182,"Control Anthem","4.99","9.99","2","-0.01"
1171,2,260,"Dude Blindness","4.99","9.99","2","-0.01"
1228,1,272,"Edge Kissing","4.99","9.99","2","-0.01"
1875,1,409,"Heartbreakers Bright","4.99","9.99","2","-0.01"
1874,1,409,"Heartbreakers Bright","4.99","9.99","2","-0.01"
1876,1,409,"Heartbreakers Bright","4.99","9.99","2","-0.01"
2862,2,627,"North Tequila","4.99","9.99","2","-0.01"
3017,2,662,"Paths Control","4.99","9.99","2","-0.01"
3014,1,662,"Paths Control","4.99","9.99","2","-0.01"
3015,1,662,"Paths Control","4.99","9.99","2","-0.01"
3120,1,686,"Pluto Oleander","4.99","9.99","2","-0.01"
3864,2,845,"Stepmom Dream","4.99","9.99","2","-0.01"
3863,2,845,"Stepmom Dream","4.99","9.99","2","-0.01"
3862,1,845,"Stepmom Dream","4.99","9.99","2","-0.01"
3867,1,846,"Sting Personal","4.99","9.99","2","-0.01"
3872,2,846,"Sting Personal","4.99","9.99","2","-0.01"
3869,1,846,"Sting Personal","4.99","9.99","2","-0.01"
3873,2,846,"Sting Personal","4.99","9.99","2","-0.01"
3868,1,846,"Sting Personal","4.99","9.99","2","-0.01"
4074,1,888,"Thin Sagebrush","4.99","9.99","2","-0.01"
4076,1,888,"Thin Sagebrush","4.99","9.99","2","-0.01"
4207,1,915,"Truman Crazy","4.99","9.99","2","-0.01"
4208,1,915,"Truman Crazy","4.99","9.99","2","-0.01"
203,1,45,"Attraction Newton","4.99","14.99","3","-0.02"
583,1,127,"Cat Coneheads","4.99","14.99","3","-0.02"
584,2,127,"Cat Coneheads","4.99","14.99","3","-0.02"
586,2,127,"Cat Coneheads","4.99","14.99","3","-0.02"
582,1,127,"Cat Coneheads","4.99","14.99","3","-0.02"
612,1,133,"Chamber Italian","4.99","14.99","3","-0.02"
837,2,183,"Conversation Downhill","4.99","14.99","3","-0.02"
839,2,183,"Conversation Downhill","4.99","14.99","3","-0.02"
834,1,183,"Conversation Downhill","4.99","14.99","3","-0.02"
951,1,212,"Darn Forrester","4.99","14.99","3","-0.02"
1181,1,263,"Durham Panky","4.99","14.99","3","-0.02"
1204,2,267,"Eagles Panky","4.99","14.99","3","-0.02"
1202,1,267,"Eagles Panky","4.99","14.99","3","-0.02"
2250,2,486,"Jet Neighbors","4.99","14.99","3","-0.02"
2331,1,506,"Lady Stage","4.99","14.99","3","-0.02"
2333,2,506,"Lady Stage","4.99","14.99","3","-0.02"
3004,2,659,"Park Citizen","4.99","14.99","3","-0.02"
4184,1,911,"Trip Newton","4.99","14.99","3","-0.02"
4188,2,911,"Trip Newton","4.99","14.99","3","-0.02"
4182,1,911,"Trip Newton","4.99","14.99","3","-0.02"
4186,2,911,"Trip Newton","4.99","14.99","3","-0.02"
4342,2,946,"Virtual Spoilers","4.99","14.99","3","-0.02"
4341,2,946,"Virtual Spoilers","4.99","14.99","3","-0.02"
421,2,92,"Bowfinger Gables","4.99","19.99","4","-0.03"
1135,2,251,"Dragonfly Strangers","4.99","19.99","4","-0.03"
1540,1,337,"Frida Slipper","2.99","11.99","4","-0.03"
1749,2,380,"Greek Everyone","2.99","11.99","4","-0.03"
1748,1,380,"Greek Everyone","2.99","11.99","4","-0.03"
1750,2,380,"Greek Everyone","2.99","11.99","4","-0.03"
1772,2,384,"Grosse Wonderful","4.99","19.99","4","-0.03"
2034,1,443,"Hurricane Affair","2.99","11.99","4","-0.03"
2033,1,443,"Hurricane Affair","2.99","11.99","4","-0.03"
2050,2,445,"Hyde Doctor","2.99","11.99","4","-0.03"
2049,1,445,"Hyde Doctor","2.99","11.99","4","-0.03"
2056,2,446,"Hysterical Grail","4.99","19.99","4","-0.03"
2055,2,446,"Hysterical Grail","4.99","19.99","4","-0.03"
2053,1,446,"Hysterical Grail","4.99","19.99","4","-0.03"
2292,1,498,"Killer Innocent","2.99","11.99","4","-0.03"
2482,2,544,"Madison Trap","2.99","11.99","4","-0.03"
2577,2,564,"Massage Image","2.99","11.99","4","-0.03"
2767,2,608,"Murder Antitrust","2.99","11.99","4","-0.03"
2769,2,608,"Murder Antitrust","2.99","11.99","4","-0.03"
3007,1,660,"Party Knock","2.99","11.99","4","-0.03"
3009,2,660,"Party Knock","2.99","11.99","4","-0.03"
3109,1,683,"Pity Bound","4.99","19.99","4","-0.03"
3114,2,683,"Pity Bound","4.99","19.99","4","-0.03"
3223,1,708,"Quills Bull","4.99","19.99","4","-0.03"
3419,1,749,"Rules Human","4.99","19.99","4","-0.03"
3456,2,758,"Saints Bride","2.99","11.99","4","-0.03"
3749,1,820,"Sons Interview","2.99","11.99","4","-0.03"
3773,2,826,"Speed Suit","4.99","19.99","4","-0.03"
3970,1,865,"Sunrise League","4.99","19.99","4","-0.03"
3971,1,865,"Sunrise League","4.99","19.99","4","-0.03"
4000,1,871,"Sweden Shining","4.99","19.99","4","-0.03"
4022,1,876,"Tarzan Videotape","2.99","11.99","4","-0.03"
4023,1,876,"Tarzan Videotape","2.99","11.99","4","-0.03"
4429,1,968,"Werewolf Lola","4.99","19.99","4","-0.03"
4511,1,985,"Wonderland Christmas","4.99","19.99","4","-0.03"
214,2,48,"Backlash Undefeated","4.99","24.99","5","-0.04"
213,1,48,"Backlash Undefeated","4.99","24.99","5","-0.04"
212,1,48,"Backlash Undefeated","4.99","24.99","5","-0.04"
1254,1,277,"Elephant Trojan","4.99","24.99","5","-0.04"
1253,1,277,"Elephant Trojan","4.99","24.99","5","-0.04"
1494,1,327,"Fool Mockingbird","4.99","24.99","5","-0.04"
1496,2,327,"Fool Mockingbird","4.99","24.99","5","-0.04"
1711,2,373,"Graduate Lord","2.99","14.99","5","-0.04"
1708,1,373,"Graduate Lord","2.99","14.99","5","-0.04"
2176,1,470,"Ishtar Rocketeer","4.99","24.99","5","-0.04"
2294,1,499,"King Evolution","4.99","24.99","5","-0.04"
2417,2,527,"Lola Agent","4.99","24.99","5","-0.04"
2963,2,649,"Oz Liaisons","2.99","14.99","5","-0.04"
2962,2,649,"Oz Liaisons","2.99","14.99","5","-0.04"
3134,1,689,"Pollock Deliverance","2.99","14.99","5","-0.04"
3560,1,778,"Secrets Paradise","4.99","24.99","5","-0.04"
3564,2,778,"Secrets Paradise","4.99","24.99","5","-0.04"
3628,2,791,"Show Lord","4.99","24.99","5","-0.04"
3627,2,791,"Show Lord","4.99","24.99","5","-0.04"
3632,1,793,"Shrunk Divine","2.99","14.99","5","-0.04"
4445,1,972,"Whisperer Giant","4.99","24.99","5","-0.04"
767,1,167,"Coma Head","4.99","10.99","2","-1.01"
770,2,167,"Coma Head","4.99","10.99","2","-1.01"
2881,1,632,"Nuts Ties","4.99","10.99","2","-1.01"
2885,2,633,"October Submarine","4.99","10.99","2","-1.01"
3557,2,777,"Secretary Rouge","4.99","10.99","2","-1.01"
3554,1,777,"Secretary Rouge","4.99","10.99","2","-1.01"
3977,1,867,"Super Wyoming","4.99","10.99","2","-1.01"
3978,1,867,"Super Wyoming","4.99","10.99","2","-1.01"
4321,2,941,"Videotape Arsenic","4.99","10.99","2","-1.01"
4480,1,979,"Witches Panic","4.99","10.99","2","-1.01"
38,2,8,"Airport Pollock","4.99","15.99","3","-1.02"
345,1,77,"Birds Perdition","4.99","15.99","3","-1.02"
349,2,77,"Birds Perdition","4.99","15.99","3","-1.02"
346,1,77,"Birds Perdition","4.99","15.99","3","-1.02"
532,1,117,"Candles Grapes","4.99","15.99","3","-1.02"
537,2,117,"Candles Grapes","4.99","15.99","3","-1.02"
686,2,150,"Cider Desire","2.99","9.99","3","-1.02"
1792,2,389,"Gunfighter Mussolini","2.99","9.99","3","-1.02"
1791,1,389,"Gunfighter Mussolini","2.99","9.99","3","-1.02"
2204,2,476,"Jason Trap","2.99","9.99","3","-1.02"
2200,1,476,"Jason Trap","2.99","9.99","3","-1.02"
2201,2,476,"Jason Trap","2.99","9.99","3","-1.02"
2375,2,518,"Liaisons Sweet","4.99","15.99","3","-1.02"
2608,2,572,"Metropolis Coma","2.99","9.99","3","-1.02"
2606,1,572,"Metropolis Coma","2.99","9.99","3","-1.02"
2981,1,653,"Panic Club","4.99","15.99","3","-1.02"
3161,1,694,"Prejudice Oleander","4.99","15.99","3","-1.02"
3569,2,780,"Sensibility Rear","4.99","15.99","3","-1.02"
3567,2,780,"Sensibility Rear","4.99","15.99","3","-1.02"
3571,2,781,"Seven Swarm","4.99","15.99","3","-1.02"
3726,2,814,"Snatch Slipper","4.99","15.99","3","-1.02"
3724,2,814,"Snatch Slipper","4.99","15.99","3","-1.02"
3843,2,841,"Star Operation","2.99","9.99","3","-1.02"
3838,1,841,"Star Operation","2.99","9.99","3","-1.02"
3837,1,841,"Star Operation","2.99","9.99","3","-1.02"
3842,2,841,"Star Operation","2.99","9.99","3","-1.02"
3852,2,843,"Steel Santa","4.99","15.99","3","-1.02"
3848,1,843,"Steel Santa","4.99","15.99","3","-1.02"
4046,2,880,"Telemark Heartbreakers","2.99","9.99","3","-1.02"
4043,1,880,"Telemark Heartbreakers","2.99","9.99","3","-1.02"
4192,2,912,"Trojan Tomorrow","2.99","9.99","3","-1.02"
287,2,65,"Behavior Runaway","4.99","20.99","4","-1.03"
320,1,72,"Bill Others","2.99","12.99","4","-1.03"
324,2,72,"Bill Others","2.99","12.99","4","-1.03"
323,1,72,"Bill Others","2.99","12.99","4","-1.03"
351,1,78,"Blackout Private","2.99","12.99","4","-1.03"
463,2,102,"Bubble Grosse","4.99","20.99","4","-1.03"
